model,method,completed_fits,expected_fits,complete_method,run_complete,aggregation,r2,rmse,mae,kendall_tau,predictive_nll,mean_predictive_std,pit_cdf_mae,abs_residual_std_spearman,coverage_50,width_50,coverage_80,width_80,coverage_95,width_95,n_test
pc_top,lolo,4,4,True,True,mean_split_metrics,-0.18423827439507953,26.45257509783532,22.76403736747118,0.7970118000605343,4.704243179301894,28.204077433731207,0.10012919212372777,0.029411676993467376,0.41566568361551515,38.046722285576614,0.8691887008450341,72.28995917987872,0.9820345962242524,110.55795197458407,
pc_top,lolo,4,4,True,True,pooled_predictions,0.049737609171009445,26.60048554363646,22.762193480560267,0.19161435412644492,4.704159719272237,28.20415441414198,0.04054849732760887,0.07640575951122955,0.4156763590391909,38.046826130572676,0.8692793931731985,72.29015648861059,0.9820480404551201,110.55825373224933,3955.0
pc_top,iid_matched,4,4,True,True,mean_split_metrics,0.8640328026731753,10.055865879202905,7.291057176792442,0.778165834847111,3.9394400872482622,17.32224257583094,0.10014615291799808,-0.004594643891155237,0.7997430234604945,23.367350135616284,0.9673823495699659,44.39869418359895,0.9914036691050954,67.90194316018997,
pc_top,iid_matched,4,4,True,True,pooled_predictions,0.8640897330043052,10.059906080668256,7.291041876711465,0.7784990417336622,3.93944127294427,17.32226125907657,0.09967856204078057,-0.0027304068358532003,0.7997471554993679,23.367375338931637,0.9673830594184577,44.398742070684314,0.9914032869785082,67.90201639716706,3955.0
pc_top,kfold,5,5,True,True,mean_split_metrics,0.8662870964872951,9.97084279603355,7.249995699895412,0.7796268877166861,3.9358355923979262,17.231448056574266,0.09936608629257361,-0.05632640571001087,0.8017699115044248,23.244870190391065,0.965613147914033,44.165978467006425,0.9914032869785082,67.54603518471653,
pc_top,kfold,5,5,True,True,pooled_predictions,0.8663466383313265,9.976029774623642,7.249995699895412,0.7790508065911336,3.935835592397926,17.231448056574266,0.09916010564393986,-0.05717203770608213,0.8017699115044248,23.24487019039107,0.9656131479140329,44.165978467006425,0.9914032869785082,67.54603518471653,3955.0
pc_top,kfold_5,5,5,True,True,mean_split_metrics,0.8644301012677744,10.016402917966271,7.279103998039186,0.780711005808393,3.938981673137299,17.253696509167156,0.09914488490568399,-0.0409403353422824,0.7974715549936789,23.274882896854322,0.9640960809102402,44.22300354550915,0.9919089759797725,67.63324751630417,
pc_top,kfold_5,5,5,True,True,pooled_predictions,0.865097226506653,10.022550024975647,7.279103998039187,0.7805605992172984,3.9389816731372984,17.253696509167156,0.09902767520747013,-0.042333913153296286,0.7974715549936788,23.274882896854322,0.9640960809102402,44.22300354550915,0.9919089759797725,67.63324751630417,3955.0
pc_scores,lolo,4,4,True,True,mean_split_metrics,-0.06185720383817042,23.71684751969592,20.305817169480715,0.8071798364379037,4.6374588031890704,29.737978600399362,0.10877331069338954,-0.01844886278604048,0.5347123737389274,40.115923515039576,0.9139329446084071,76.22150606294726,0.9898713299321817,116.57073405961115,
pc_scores,lolo,4,4,True,True,pooled_predictions,0.18496330082932966,24.635216060295352,20.30307474348472,0.18913322220193032,4.637360038074707,29.738834626092924,0.035034734826200696,0.31150623829397045,0.5347661188369153,40.11707827615199,0.9140328697850821,76.2237001450827,0.9898862199747156,116.5740896186696,3955.0
pc_scores,iid_matched,4,4,True,True,mean_split_metrics,0.8870369819516026,9.164744253380086,6.612772894208183,0.7955074130193766,3.840809955865924,15.610315903624949,0.09938714351472645,-0.034213454989775474,0.7949381455115583,21.057996148635826,0.9633365809327705,40.010849569872654,0.9901395103220446,61.19131391679546,
pc_scores,iid_matched,4,4,True,True,pooled_predictions,0.887090529524413,9.169232364684898,6.612758624969792,0.796013437435558,3.840811638722017,15.610345997430581,0.09888998760811603,-0.030766188501955102,0.7949431099873577,21.058036744562713,0.9633375474083439,40.010926703400095,0.9901390644753476,61.19143188234585,3955.0
pc_scores,kfold,5,5,True,True,mean_split_metrics,0.8892706760447421,9.072187706060534,6.566486560378874,0.7971773702939053,3.8357529317467174,15.557263706848687,0.09931581780175489,-0.044238792088013554,0.8005056890012643,20.986429822733875,0.9628318584070797,39.87487131820425,0.9898862199747155,60.983353126831034,
pc_scores,kfold,5,5,True,True,pooled_predictions,0.8893174816503658,9.07835809318909,6.566486560378873,0.7967249410637758,3.8357529317467174,15.557263706848685,0.09892728843048655,-0.04489220743822263,0.8005056890012642,20.986429822733875,0.9628318584070796,39.87487131820425,0.9898862199747156,60.98335312683104,3955.0
pc_scores,kfold_5,5,5,True,True,mean_split_metrics,0.887594697353903,9.12118278785541,6.590772465237309,0.7980421082474983,3.8375213087524735,15.580238329264066,0.0989263872025635,-0.024838444342012468,0.7967130214917827,21.017422117401473,0.9605562579013907,39.933757644852705,0.9929203539823008,61.073411991816144,
pc_scores,kfold_5,5,5,True,True,pooled_predictions,0.8881179210379416,9.127420463713548,6.590772465237309,0.7979218420840625,3.837521308752474,15.580238329264066,0.09884968269266875,-0.022430329331740367,0.7967130214917826,21.017422117401473,0.9605562579013907,39.93375764485271,0.9929203539823008,61.07341199181615,3955.0
rxnpredict_full,lolo,4,4,True,True,mean_split_metrics,-0.27972764342565987,27.965979594743665,24.07814426447747,0.8234753130388792,4.768672992090309,25.725843857706376,0.11007715320208436,0.04303018260123614,0.3527075992741929,34.70363599433554,0.7564805449118079,65.9379909415991,0.9367404351756053,100.84345486601094,
