model,method,n_folds,device,run_time_sec,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,nll_mean,nll_std,ece_mean,ece_std,cdf_ama_mean,cdf_ama_std,cvpp_ama_mean,cvpp_ama_std,Cv_mean,Cv_std,sharpness_mean,sharpness_std,RUSC_mean,RUSC_std,n,pooled_r2,pooled_rmse,pooled_mae
pc_scores_long,kfold_stratified_5,5,cuda,480.118,0.9025440816684013,0.011332993245555072,8.500383885296134,0.5220062445667628,5.675112572690442,0.23684207031088073,3.7766785034390873,0.011104154523685243,0.11960809102402023,0.002449592180992739,0.09604555725959159,0.045871212758953006,0.24043404972608512,0.008196045479350737,0.23326340913772584,0.007053982932434233,15.615547561645508,0.1555461142969295,0.1981738216229087,0.05260513320075418,3955,0.9025961320946242,8.516396932786126,5.675112572690442
pc_scores_long,lolo,4,cuda,372.429,-0.2738151078447896,0.4049348772218395,27.880945560505513,2.023228024587262,24.00409307090845,1.4192154815530005,4.80246702238685,0.12224630914979727,0.11102824769060562,0.06201978820455013,0.11388758340221798,0.05973889929928292,0.11553882988862493,0.03053495082099077,1.5202248494716741e-05,2.6117655683934567e-05,23.94302463531494,2.0208731858428757,,,3955,-0.04926851336331994,27.951885824755276,24.0024691029113
pc_top,iid_stratified_4,4,cuda,81.286,0.9370951161020085,0.004465889733579362,6.837533061062494,0.26904269932639124,4.680933322358964,0.1600605247350638,3.5528892384259434,0.0069358208884466675,0.11060575746163262,0.004093906336294801,0.11207992448046022,0.00423956921657915,0.22374481305152902,0.00920500716746322,0.10452131368219852,0.002395031536283908,11.911390542984009,0.09217997563664232,0.07339630176500998,0.05488450501128682,3955,0.9371164153620786,6.842840837460592,4.680912275874448
pc_top,kfold_5,5,cuda,91.52,0.9369092117967629,0.007155583234424574,6.830901344199854,0.288222643988377,4.669175073628442,0.12502045022753083,3.5497550698712446,0.009769251710786879,0.1104298356510746,0.00397376324791447,0.11243741696808485,0.004842721591698653,0.2236788874841972,0.006015396868970582,0.10653691440820694,0.003841671698400548,11.857586288452149,0.049532092399459514,0.07679500440562388,0.061096367426830916,3955,0.9372241012902516,6.836979264755675,4.669175073628443
pc_top,kfold_stratified_5,5,cuda,88.618,0.938658946849109,0.0061719164644096726,6.746181287220632,0.3397454322732822,4.609905133071,0.17294633154879424,3.5460966363428903,0.012100444833274588,0.1107079646017699,0.0027213398830996213,0.11390386520658713,0.003212615710720978,0.22621576064053936,0.00842159880236598,0.10548647493124008,0.005276338114077294,11.843573188781738,0.056292719917520516,0.05478708252652468,0.04611158115067169,3955,0.9387253962562236,6.754730854652641,4.609905133071
pc_top,lolo,4,cuda,74.142,-0.2881720907676124,0.3953087948004461,28.085715569185275,2.1122747920994867,24.18224894777783,1.486117150237462,4.968297668844725,0.18734964853228012,0.1399253335753878,0.06262136614474875,0.14535012776672968,0.05985254667577891,0.18594953131429426,0.023846880679411774,1.350920619813678e-07,6.418624470098188e-08,19.14840316772461,0.7674487205791727,,,3955,-0.06515784400954971,28.16273173515564,24.1806700255144
selected_2,iid_stratified_4,4,cuda,74.658,0.9352623015609453,0.004064450735972761,6.937524226985757,0.2511353260728393,4.842764955048465,0.16168990545875808,3.558952916813099,0.00801515485023149,0.10279378835203432,0.0027477318887615633,0.10628049706466101,0.0055518352940058455,0.21018524109332207,0.009675943254130756,0.1237303838133812,0.0038763174482222846,11.827764511108398,0.09717160504967234,-0.01966884579132746,0.06327618709595821,3955,0.9352792552909046,6.942078914975292,4.842756452399168
selected_2,kfold_5,5,cuda,109.094,0.9342088706449652,0.006891348369884478,6.979483796831765,0.3118102350139047,4.866394234797473,0.15860934114790531,3.5615032373381275,0.012928667854738118,0.10183312262958281,0.00358022813110146,0.1055998281317176,0.0027204503576668724,0.21007585335018963,0.006608583319611162,0.12337579131126404,0.0030028717392187273,11.841515922546387,0.029037009134971214,-0.017222211715322504,0.059114441390565736,3955,0.9344493571346923,6.98644542617321,4.866394234797472
selected_2,kfold_stratified_5,5,cuda,92.529,0.9361960462992165,0.0054793055630097415,6.882263006025451,0.27830370710591007,4.798802893309977,0.1503535551178654,3.5555836096064106,0.011810843542195224,0.1036283185840708,0.0013835007858714987,0.10650419423494532,0.002744652157277183,0.21150021070375052,0.0070680779609228386,0.12336241453886032,0.006248669070501544,11.792756462097168,0.048688114234223784,-0.037130321603268845,0.04546429207551469,3955,0.9362857567127763,6.88788770505845,4.798802893309977
selected_2,lolo,4,cuda,92.253,0.6394998130290898,0.29024157268427814,12.974988431229724,5.125606194353586,10.175092702556793,4.799719737049877,3.9718922462568846,0.35589770548407484,0.07795271129721382,0.008714748863513038,0.08008263210805373,0.0075898434808481215,0.11508499871304105,0.0412663408416838,0.06258476234506816,0.05365416004623335,14.402044296264648,3.256218497116073,-0.1528306265787397,0.08931309426154742,3955,0.7388781245213918,13.94406573709122,10.169174060496694
selected_5,iid_stratified_4,4,cuda,74.133,0.9353771787225552,0.004051277382884219,6.931598914815148,0.2572442282619809,4.810853220234033,0.1625082027307536,3.564996519437811,0.006038084060381985,0.10676292967582682,0.003547779365796419,0.11012437347420337,0.003795220669548409,0.21559576051819676,0.00939178217798833,0.12024124525487423,0.0035834490581630506,11.986984014511108,0.0971501250569071,0.003727372103614915,0.05240252505831526,3955,0.9353855860547969,6.936373943648026,4.810841074722227
selected_5,kfold_5,5,cuda,93.633,0.9344546220391143,0.007148248778142503,6.965210491022418,0.32038083776284787,4.821555630599198,0.15572833485301737,3.566456645302195,0.011928489466549999,0.10481668773704171,0.003363497172857837,0.19141279974931716,0.16752091162303076,0.2162536873156342,0.006989543625852307,0.11897238492965698,0.0013608330408626547,11.978482055664063,0.06181946963037876,0.006699557231582116,0.056988888559351115,3955,0.9347093800064354,6.972574923617127,4.821555630599198
selected_5,kfold_stratified_5,5,cuda,93.569,0.9363834636894085,0.00596708020769143,6.871009838041212,0.3134180084320574,4.752698133513409,0.1615133207562836,3.5616379740502553,0.011353077303060163,0.10623261694058155,0.002021807615848682,0.11001991080327304,0.0033148910020347863,0.21834386852085969,0.00665884659590529,0.11862222552299499,0.005010950130136146,11.953104209899902,0.04500374552239837,-0.00818457266111638,0.05040533425550571,3955,0.9364657004700064,6.878154334010588,4.752698133513409
selected_5,lolo,4,cuda,74.477,0.4292928858796833,0.48161144298036523,15.974136467914068,7.169630262360433,13.168196699569426,6.835392152492822,4.188457948411695,0.4730721598834659,0.13743612430819785,0.06041309332315287,0.13694080088268776,0.0615898670276676,0.14829067547642255,0.030129517006788613,0.045165627932874486,0.04504134765254028,15.79584789276123,3.0232594028856554,-0.0012944154832150445,0.18041160193639535,3955,0.5887181715832708,17.4999800719208,13.160498644342178
