row_id,catalyst,base,cosolvent,core,monomer,conversion
reaction:938,Aphos G3,BTTP,t-AmOH (25%),Core_09,MFCD03789252,70.14562247975488
reaction:939,Xphos G3,K3PO4,H2O (25%),Core_09,MFCD03789252,100.0
reaction:940,Aphos G3,BTMG,None,Core_09,MFCD03789252,72.8458755373673
reaction:941,tBu3P G2,BTMG,t-AmOH (25%),Core_09,MFCD03789252,34.162264478062234
reaction:942,RuPhos G3,BTMG,H2O (25%),Core_09,MFCD03789252,100.0
reaction:943,tBuXphos G3,P2-Et,None,Core_09,MFCD09999194,27.249053874121383
reaction:944,Aphos G3,BTTP,t-AmOH (25%),Core_09,MFCD09999194,100.0
reaction:945,Xphos G3,K3PO4,H2O (25%),Core_09,MFCD09999194,100.0
reaction:946,tBuXphos G3,BTMG,None,Core_09,MFCD09999194,77.45102981211369
reaction:947,Aphos G3,BTMG,t-AmOH (25%),Core_09,MFCD09999194,100.0
reaction:948,Xphos G3,BTMG,H2O (25%),Core_09,MFCD09999194,100.0
reaction:949,Aphos G3,P2-Et,None,Core_09,MFCD09999194,98.06299731844318
reaction:950,tBu3P G2,BTTP,t-AmOH (25%),Core_09,MFCD09999194,58.52582141404755
reaction:951,RuPhos G3,K3PO4,H2O (25%),Core_09,MFCD09999194,100.0
reaction:952,Aphos G3,BTMG,None,Core_09,MFCD09999194,100.0
reaction:953,tBu3P G2,BTMG,t-AmOH (25%),Core_09,MFCD09999194,65.03094256347663
reaction:954,RuPhos G3,BTMG,H2O (25%),Core_09,MFCD09999194,98.69696134061243
reaction:955,tBuXphos G3,P2-Et,None,Core_09,MFCD05663845,10.880321999847558
reaction:956,Aphos G3,BTTP,t-AmOH (25%),Core_09,MFCD05663845,45.55250913803172
reaction:957,Xphos G3,K3PO4,H2O (25%),Core_09,MFCD05663845,92.90691431108671
reaction:958,tBuXphos G3,BTMG,None,Core_09,MFCD05663845,5.0398969661523925
reaction:959,Aphos G3,BTMG,t-AmOH (25%),Core_09,MFCD05663845,12.772284486370516
reaction:960,Xphos G3,BTMG,H2O (25%),Core_09,MFCD05663845,99.09666340169709
reaction:961,Aphos G3,P2-Et,None,Core_09,MFCD05663845,69.5533008904066
reaction:962,tBu3P G2,BTTP,t-AmOH (25%),Core_09,MFCD05663845,21.06530789149215
reaction:963,RuPhos G3,K3PO4,H2O (25%),Core_09,MFCD05663845,64.38298893559045
reaction:964,Aphos G3,BTMG,None,Core_09,MFCD05663845,8.623500612341022
reaction:965,tBu3P G2,BTMG,t-AmOH (25%),Core_09,MFCD05663845,5.835808734578133
reaction:966,RuPhos G3,BTMG,H2O (25%),Core_09,MFCD05663845,91.31711355725356
reaction:967,tBuXphos G3,P2-Et,None,Core_10,MFCD05663854,0.0
reaction:968,Aphos G3,BTTP,t-AmOH (25%),Core_10,MFCD05663854,1.5735673708259255
reaction:969,Xphos G3,K3PO4,H2O (25%),Core_10,MFCD05663854,15.584204451315637
reaction:970,tBuXphos G3,BTMG,None,Core_10,MFCD05663854,0.0
reaction:971,Aphos G3,BTMG,t-AmOH (25%),Core_10,MFCD05663854,2.72998430105888
reaction:972,Xphos G3,BTMG,H2O (25%),Core_10,MFCD05663854,3.9683688660898877
reaction:973,Aphos G3,P2-Et,None,Core_10,MFCD05663854,0.0
reaction:974,tBu3P G2,BTTP,t-AmOH (25%),Core_10,MFCD05663854,0.0
reaction:975,RuPhos G3,K3PO4,H2O (25%),Core_10,MFCD05663854,30.160928745520305
reaction:976,Aphos G3,BTMG,None,Core_10,MFCD05663854,1.7450938916417607
reaction:977,tBu3P G2,BTMG,t-AmOH (25%),Core_10,MFCD05663854,0.0
reaction:978,RuPhos G3,BTMG,H2O (25%),Core_10,MFCD05663854,12.50968642457226
reaction:979,tBuXphos G3,P2-Et,None,Core_10,MFCD16994280,2.5756208640645677
reaction:980,Aphos G3,BTTP,t-AmOH (25%),Core_10,MFCD16994280,2.222357256109481
reaction:981,Xphos G3,K3PO4,H2O (25%),Core_10,MFCD16994280,4.5402569452750745
reaction:982,tBuXphos G3,BTMG,None,Core_10,MFCD16994280,0.0
reaction:983,Aphos G3,BTMG,t-AmOH (25%),Core_10,MFCD16994280,0.0
reaction:984,Xphos G3,BTMG,H2O (25%),Core_10,MFCD16994280,2.42973350987668
reaction:985,Aphos G3,P2-Et,None,Core_10,MFCD16994280,4.788098685683388
reaction:986,tBu3P G2,BTTP,t-AmOH (25%),Core_10,MFCD16994280,1.3773904950158236
reaction:987,RuPhos G3,K3PO4,H2O (25%),Core_10,MFCD16994280,15.113794069506564
reaction:988,Aphos G3,BTMG,None,Core_10,MFCD16994280,1.1961252280859143
reaction:989,tBu3P G2,BTMG,t-AmOH (25%),Core_10,MFCD16994280,0.0
reaction:990,RuPhos G3,BTMG,H2O (25%),Core_10,MFCD16994280,5.751429668271932
reaction:991,tBuXphos G3,P2-Et,None,Core_10,MFCD03788418,0.0
reaction:992,Aphos G3,BTTP,t-AmOH (25%),Core_10,MFCD03788418,0.0
reaction:993,Xphos G3,K3PO4,H2O (25%),Core_10,MFCD03788418,24.323781196852906
reaction:994,tBuXphos G3,BTMG,None,Core_10,MFCD03788418,7.929961747656453
reaction:995,Aphos G3,BTMG,t-AmOH (25%),Core_10,MFCD03788418,4.237589819874973
reaction:996,Xphos G3,BTMG,H2O (25%),Core_10,MFCD03788418,4.890491614480067
reaction:997,Aphos G3,P2-Et,None,Core_10,MFCD03788418,0.0
reaction:998,tBu3P G2,BTTP,t-AmOH (25%),Core_10,MFCD03788418,0.0
reaction:999,RuPhos G3,K3PO4,H2O (25%),Core_10,MFCD03788418,54.12063207891301
reaction:1000,Aphos G3,BTMG,None,Core_10,MFCD03788418,4.847666581667676
reaction:1001,tBu3P G2,BTMG,t-AmOH (25%),Core_10,MFCD03788418,0.0
reaction:1002,RuPhos G3,BTMG,H2O (25%),Core_10,MFCD03788418,23.017238544142735
reaction:1003,tBuXphos G3,P2-Et,None,Core_10,MFCD19439767,2.5732667418171995
reaction:1004,Aphos G3,BTTP,t-AmOH (25%),Core_10,MFCD19439767,4.6052052853411976
reaction:1005,Xphos G3,K3PO4,H2O (25%),Core_10,MFCD19439767,16.618852756417336
reaction:1006,tBuXphos G3,BTMG,None,Core_10,MFCD19439767,8.15389432935424
reaction:1007,Aphos G3,BTMG,t-AmOH (25%),Core_10,MFCD19439767,7.6508174800480875
reaction:1008,Xphos G3,BTMG,H2O (25%),Core_10,MFCD19439767,8.233056036076377
reaction:1009,Aphos G3,P2-Et,None,Core_10,MFCD19439767,0.0
reaction:1010,tBu3P G2,BTTP,t-AmOH (25%),Core_10,MFCD19439767,2.095921955754894
reaction:1011,RuPhos G3,K3PO4,H2O (25%),Core_10,MFCD19439767,54.17870502651749
reaction:1012,Aphos G3,BTMG,None,Core_10,MFCD19439767,6.944784223969985
reaction:1013,tBu3P G2,BTMG,t-AmOH (25%),Core_10,MFCD19439767,1.0352676786690223
reaction:1014,RuPhos G3,BTMG,H2O (25%),Core_10,MFCD19439767,32.928356427872956
reaction:1015,Aphos G3,P2-Et,None,Core_10,MFCD18383786,0.0
reaction:1016,tBu3P G2,BTTP,t-AmOH (25%),Core_10,MFCD18383786,1.7191278634493645
reaction:1017,RuPhos G3,K3PO4,H2O (25%),Core_10,MFCD18383786,11.825188935531104
reaction:1018,Aphos G3,BTMG,None,Core_10,MFCD18383786,9.977418135034393
reaction:1019,tBu3P G2,BTMG,t-AmOH (25%),Core_10,MFCD18383786,6.644235999443186
reaction:1020,RuPhos G3,BTMG,H2O (25%),Core_10,MFCD18383786,0.0
reaction:1021,tBuXphos G3,P2-Et,None,Core_10,MFCD18383786,0.0
reaction:1022,Aphos G3,BTTP,t-AmOH (25%),Core_10,MFCD18383786,0.0
reaction:1023,Xphos G3,K3PO4,H2O (25%),Core_10,MFCD18383786,39.48453650977837
reaction:1024,tBuXphos G3,BTMG,None,Core_10,MFCD18383786,6.53809421012025
reaction:1025,Aphos G3,BTMG,t-AmOH (25%),Core_10,MFCD18383786,0.0
reaction:1026,Xphos G3,BTMG,H2O (25%),Core_10,MFCD18383786,21.81183580126844
reaction:1027,Aphos G3,P2-Et,None,Core_10,MFCD00674177,0.0
reaction:1028,tBu3P G2,BTTP,t-AmOH (25%),Core_10,MFCD00674177,1.9285196203373414
reaction:1029,RuPhos G3,K3PO4,H2O (25%),Core_10,MFCD00674177,8.25442967570433
reaction:1030,Aphos G3,BTMG,None,Core_10,MFCD00674177,1.6975902138080095
reaction:1031,tBu3P G2,BTMG,t-AmOH (25%),Core_10,MFCD00674177,1.8285745805013287
reaction:1032,RuPhos G3,BTMG,H2O (25%),Core_10,MFCD00674177,6.3065625530387335
reaction:1033,tBuXphos G3,P2-Et,None,Core_10,MFCD00674177,0.0
reaction:1034,Aphos G3,BTTP,t-AmOH (25%),Core_10,MFCD00674177,0.0
reaction:1035,Xphos G3,K3PO4,H2O (25%),Core_10,MFCD00674177,20.94121782706525
reaction:1036,tBuXphos G3,BTMG,None,Core_10,MFCD00674177,1.5257655733429596
reaction:1037,Aphos G3,BTMG,t-AmOH (25%),Core_10,MFCD00674177,0.0
reaction:1038,Xphos G3,BTMG,H2O (25%),Core_10,MFCD00674177,11.987098830236047
reaction:1039,Aphos G3,P2-Et,None,Core_10,MFCD11878349,0.0
reaction:1040,tBu3P G2,BTTP,t-AmOH (25%),Core_10,MFCD11878349,0.0
reaction:1041,RuPhos G3,K3PO4,H2O (25%),Core_10,MFCD11878349,0.0
reaction:1042,tBuXphos G3,BTMG,None,Core_10,MFCD11878349,0.0
reaction:1043,Aphos G3,BTMG,t-AmOH (25%),Core_10,MFCD11878349,7.162322922545126
reaction:1044,Xphos G3,BTMG,H2O (25%),Core_10,MFCD11878349,0.0
reaction:1045,tBuXphos G3,P2-Et,None,Core_10,MFCD11878349,0.0
reaction:1046,Aphos G3,BTTP,t-AmOH (25%),Core_10,MFCD11878349,0.0
reaction:1047,Xphos G3,K3PO4,H2O (25%),Core_10,MFCD11878349,0.0
reaction:1048,tBuXphos G3,BTMG,None,Core_10,MFCD11878349,0.0
reaction:1049,Aphos G3,BTMG,t-AmOH (25%),Core_10,MFCD11878349,0.0
reaction:1050,Xphos G3,BTMG,H2O (25%),Core_10,MFCD11878349,0.0
reaction:1051,Aphos G3,P2-Et,None,Core_10,MFCD03789252,9.931953421508046
reaction:1052,tBu3P G2,BTTP,t-AmOH (25%),Core_10,MFCD03789252,38.99143125981834
reaction:1053,RuPhos G3,K3PO4,H2O (25%),Core_10,MFCD03789252,26.660375605202592
reaction:1054,tBuXphos G3,BTMG,None,Core_10,MFCD03789252,26.31810735681357
reaction:1055,Aphos G3,BTMG,t-AmOH (25%),Core_10,MFCD03789252,34.196874890245084
reaction:1056,Xphos G3,BTMG,H2O (25%),Core_10,MFCD03789252,13.256939249512808
reaction:1057,tBuXphos G3,P2-Et,None,Core_10,MFCD03789252,2.4611893040099626
reaction:1058,Aphos G3,BTTP,t-AmOH (25%),Core_10,MFCD03789252,5.117129217193414
reaction:1059,Xphos G3,K3PO4,H2O (25%),Core_10,MFCD03789252,100.0
reaction:1060,tBuXphos G3,BTMG,None,Core_10,MFCD03789252,23.895442145251412
reaction:1061,Aphos G3,BTMG,t-AmOH (25%),Core_10,MFCD03789252,3.956845233741188
reaction:1062,Xphos G3,BTMG,H2O (25%),Core_10,MFCD03789252,55.24482377394153
reaction:1063,Aphos G3,P2-Et,None,Core_10,MFCD09999194,0.0
reaction:1064,tBu3P G2,BTTP,t-AmOH (25%),Core_10,MFCD09999194,28.23345107845328
reaction:1065,RuPhos G3,K3PO4,H2O (25%),Core_10,MFCD09999194,29.1091152252181
reaction:1066,tBuXphos G3,BTMG,None,Core_10,MFCD09999194,57.133372026020304
reaction:1067,Aphos G3,BTMG,t-AmOH (25%),Core_10,MFCD09999194,58.11778757023829
reaction:1068,Xphos G3,BTMG,H2O (25%),Core_10,MFCD09999194,21.860360836559973
reaction:1069,tBuXphos G3,P2-Et,None,Core_10,MFCD09999194,33.45694735371663
reaction:1070,Aphos G3,BTTP,t-AmOH (25%),Core_10,MFCD09999194,0.0
reaction:1071,Xphos G3,K3PO4,H2O (25%),Core_10,MFCD09999194,51.971361709031086
reaction:1072,tBuXphos G3,BTMG,None,Core_10,MFCD09999194,44.537196508581125
reaction:1073,Aphos G3,BTMG,t-AmOH (25%),Core_10,MFCD09999194,7.085480072089201
reaction:1074,Xphos G3,BTMG,H2O (25%),Core_10,MFCD09999194,15.651302879798838
reaction:1075,Aphos G3,P2-Et,None,Core_10,MFCD05663845,5.286249544967308
reaction:1076,tBu3P G2,BTTP,t-AmOH (25%),Core_10,MFCD05663845,14.466017399802626
reaction:1077,RuPhos G3,K3PO4,H2O (25%),Core_10,MFCD05663845,28.770077748746896
reaction:1078,tBuXphos G3,BTMG,None,Core_10,MFCD05663845,13.787428638134456
reaction:1079,Aphos G3,BTMG,t-AmOH (25%),Core_10,MFCD05663845,10.49723286413188
reaction:1080,Xphos G3,BTMG,H2O (25%),Core_10,MFCD05663845,24.064437995121164
reaction:1081,tBuXphos G3,P2-Et,None,Core_10,MFCD05663845,7.798916561784934
reaction:1082,Aphos G3,BTTP,t-AmOH (25%),Core_10,MFCD05663845,4.215000323925377
reaction:1083,Xphos G3,K3PO4,H2O (25%),Core_10,MFCD05663845,17.808225564912334
reaction:1084,tBuXphos G3,BTMG,None,Core_10,MFCD05663845,9.097240888824007
reaction:1085,Aphos G3,BTMG,t-AmOH (25%),Core_10,MFCD05663845,5.257519643145339
reaction:1086,Xphos G3,BTMG,H2O (25%),Core_10,MFCD05663845,52.31581377325026
reaction:1087,tBuXphos G3,P2-Et,None,Core_11,MFCD05663854,55.57298922987239
reaction:1088,Aphos G3,BTTP,t-AmOH (25%),Core_11,MFCD05663854,72.36943931432147
reaction:1089,Xphos G3,K3PO4,H2O (25%),Core_11,MFCD05663854,20.45434217674245
reaction:1090,tBuXphos G3,BTMG,None,Core_11,MFCD05663854,10.813405604355513
reaction:1091,Aphos G3,BTMG,t-AmOH (25%),Core_11,MFCD05663854,71.68332163300936
reaction:1092,Xphos G3,BTMG,H2O (25%),Core_11,MFCD05663854,11.229929295997893
reaction:1093,Aphos G3,P2-Et,None,Core_11,MFCD05663854,82.3145591993176
reaction:1094,tBu3P G2,BTTP,t-AmOH (25%),Core_11,MFCD05663854,77.8119029147271
reaction:1095,RuPhos G3,K3PO4,H2O (25%),Core_11,MFCD05663854,11.809545914220442
reaction:1096,Aphos G3,BTMG,None,Core_11,MFCD05663854,71.44506035514195
reaction:1097,tBu3P G2,BTMG,t-AmOH (25%),Core_11,MFCD05663854,69.59017730743928
reaction:1098,RuPhos G3,BTMG,H2O (25%),Core_11,MFCD05663854,8.318259186384049
reaction:1099,tBuXphos G3,P2-Et,None,Core_11,MFCD16994280,4.990422718011888
reaction:1100,Aphos G3,BTTP,t-AmOH (25%),Core_11,MFCD16994280,97.41775045302708
reaction:1101,Xphos G3,K3PO4,H2O (25%),Core_11,MFCD16994280,19.04371578124418
reaction:1102,tBuXphos G3,BTMG,None,Core_11,MFCD16994280,3.347651983930759
reaction:1103,Aphos G3,BTMG,t-AmOH (25%),Core_11,MFCD16994280,91.08432530821702
reaction:1104,Xphos G3,BTMG,H2O (25%),Core_11,MFCD16994280,18.055618846968137
reaction:1105,Aphos G3,P2-Et,None,Core_11,MFCD16994280,100.0
reaction:1106,tBu3P G2,BTTP,t-AmOH (25%),Core_11,MFCD16994280,97.22935327610539
reaction:1107,RuPhos G3,K3PO4,H2O (25%),Core_11,MFCD16994280,0.0
reaction:1108,Aphos G3,BTMG,None,Core_11,MFCD16994280,82.33567085062121
reaction:1109,tBu3P G2,BTMG,t-AmOH (25%),Core_11,MFCD16994280,100.0
reaction:1110,RuPhos G3,BTMG,H2O (25%),Core_11,MFCD16994280,3.0788564949111668
reaction:1111,tBuXphos G3,P2-Et,None,Core_11,MFCD03788418,0.0
reaction:1112,Aphos G3,BTTP,t-AmOH (25%),Core_11,MFCD03788418,100.0
reaction:1113,Xphos G3,K3PO4,H2O (25%),Core_11,MFCD03788418,13.64795999813203
reaction:1114,tBuXphos G3,BTMG,None,Core_11,MFCD03788418,6.845917552257834
reaction:1115,Aphos G3,BTMG,t-AmOH (25%),Core_11,MFCD03788418,100.0
reaction:1116,Xphos G3,BTMG,H2O (25%),Core_11,MFCD03788418,12.610907617049099
reaction:1117,Aphos G3,P2-Et,None,Core_11,MFCD03788418,100.0
reaction:1118,tBu3P G2,BTTP,t-AmOH (25%),Core_11,MFCD03788418,100.0
reaction:1119,RuPhos G3,K3PO4,H2O (25%),Core_11,MFCD03788418,4.562788863775812
reaction:1120,Aphos G3,BTMG,None,Core_11,MFCD03788418,93.36770276515342
reaction:1121,tBu3P G2,BTMG,t-AmOH (25%),Core_11,MFCD03788418,100.0
reaction:1122,RuPhos G3,BTMG,H2O (25%),Core_11,MFCD03788418,3.338419834749918
reaction:1123,tBuXphos G3,P2-Et,None,Core_11,MFCD19439767,0.0
reaction:1124,Xphos G3,K3PO4,H2O (25%),Core_11,MFCD19439767,0.0
reaction:1125,tBuXphos G3,BTMG,None,Core_11,MFCD19439767,0.0
reaction:1126,Xphos G3,BTMG,H2O (25%),Core_11,MFCD19439767,0.0
reaction:1127,tBu3P G2,BTTP,t-AmOH (25%),Core_11,MFCD19439767,0.0
reaction:1128,RuPhos G3,K3PO4,H2O (25%),Core_11,MFCD19439767,0.0
reaction:1129,RuPhos G3,BTMG,H2O (25%),Core_11,MFCD19439767,0.0
reaction:1130,Aphos G3,P2-Et,None,Core_11,MFCD18383786,59.17856580046554
reaction:1131,tBu3P G2,BTTP,t-AmOH (25%),Core_11,MFCD18383786,100.0
reaction:1132,RuPhos G3,K3PO4,H2O (25%),Core_11,MFCD18383786,8.06294769501462
reaction:1133,Aphos G3,BTMG,None,Core_11,MFCD18383786,97.34373425870645
reaction:1134,tBu3P G2,BTMG,t-AmOH (25%),Core_11,MFCD18383786,100.0
reaction:1135,RuPhos G3,BTMG,H2O (25%),Core_11,MFCD18383786,12.660631243824572
reaction:1136,Aphos G3,P2-Et,None,Core_11,MFCD18383786,100.0
reaction:1137,tBu3P G2,BTTP,t-AmOH (25%),Core_11,MFCD18383786,100.0
reaction:1138,RuPhos G3,K3PO4,H2O (25%),Core_11,MFCD18383786,5.690269433331669
reaction:1139,tBuXphos G3,BTMG,None,Core_11,MFCD18383786,100.0
reaction:1140,Aphos G3,BTMG,t-AmOH (25%),Core_11,MFCD18383786,100.0
reaction:1141,Xphos G3,BTMG,H2O (25%),Core_11,MFCD18383786,4.8931447682657465
reaction:1142,Aphos G3,P2-Et,None,Core_11,MFCD00674177,17.109246091805794
reaction:1143,tBu3P G2,BTTP,t-AmOH (25%),Core_11,MFCD00674177,92.28749258850235
reaction:1144,RuPhos G3,K3PO4,H2O (25%),Core_11,MFCD00674177,0.0
reaction:1145,Aphos G3,BTMG,None,Core_11,MFCD00674177,13.277768623414024
reaction:1146,tBu3P G2,BTMG,t-AmOH (25%),Core_11,MFCD00674177,28.411279260447724
reaction:1147,RuPhos G3,BTMG,H2O (25%),Core_11,MFCD00674177,0.0
reaction:1148,Aphos G3,P2-Et,None,Core_11,MFCD00674177,100.0
reaction:1149,tBu3P G2,BTTP,t-AmOH (25%),Core_11,MFCD00674177,14.653274125713715
reaction:1150,RuPhos G3,K3PO4,H2O (25%),Core_11,MFCD00674177,6.668185292114556
reaction:1151,tBuXphos G3,BTMG,None,Core_11,MFCD00674177,9.553049828182514
reaction:1152,Aphos G3,BTMG,t-AmOH (25%),Core_11,MFCD00674177,3.6597136085706423
reaction:1153,Xphos G3,BTMG,H2O (25%),Core_11,MFCD00674177,4.091227686015359
reaction:1154,tBu3P G2,BTTP,t-AmOH (25%),Core_11,MFCD11878349,100.0
reaction:1155,RuPhos G3,K3PO4,H2O (25%),Core_11,MFCD11878349,16.346855028068717
reaction:1156,Aphos G3,BTMG,None,Core_11,MFCD11878349,31.573871239698448
reaction:1157,tBu3P G2,BTMG,t-AmOH (25%),Core_11,MFCD11878349,96.84388112492424
reaction:1158,RuPhos G3,BTMG,H2O (25%),Core_11,MFCD11878349,36.25724054376267
reaction:1159,Aphos G3,P2-Et,None,Core_11,MFCD11878349,100.0
reaction:1160,tBu3P G2,BTTP,t-AmOH (25%),Core_11,MFCD11878349,32.071398770866935
reaction:1161,RuPhos G3,K3PO4,H2O (25%),Core_11,MFCD11878349,0.0
reaction:1162,tBuXphos G3,BTMG,None,Core_11,MFCD11878349,100.0
reaction:1163,Aphos G3,BTMG,t-AmOH (25%),Core_11,MFCD11878349,32.5187474508008
reaction:1164,Xphos G3,BTMG,H2O (25%),Core_11,MFCD11878349,0.0
reaction:1165,Aphos G3,P2-Et,None,Core_11,MFCD03789252,94.67830906583006
reaction:1166,tBu3P G2,BTTP,t-AmOH (25%),Core_11,MFCD03789252,100.0
reaction:1167,RuPhos G3,K3PO4,H2O (25%),Core_11,MFCD03789252,18.962373354126957
reaction:1168,Aphos G3,BTMG,None,Core_11,MFCD03789252,70.7133242864908
reaction:1169,tBu3P G2,BTMG,t-AmOH (25%),Core_11,MFCD03789252,100.0
reaction:1170,RuPhos G3,BTMG,H2O (25%),Core_11,MFCD03789252,18.181410807288266
reaction:1171,Aphos G3,P2-Et,None,Core_11,MFCD03789252,100.0
reaction:1172,tBu3P G2,BTTP,t-AmOH (25%),Core_11,MFCD03789252,100.0
reaction:1173,RuPhos G3,K3PO4,H2O (25%),Core_11,MFCD03789252,18.84434675370036
reaction:1174,tBuXphos G3,BTMG,None,Core_11,MFCD03789252,100.0
reaction:1175,Aphos G3,BTMG,t-AmOH (25%),Core_11,MFCD03789252,100.0
reaction:1176,Xphos G3,BTMG,H2O (25%),Core_11,MFCD03789252,15.473731192748891
reaction:1177,Aphos G3,P2-Et,None,Core_11,MFCD09999194,73.65640354588581
reaction:1178,tBu3P G2,BTTP,t-AmOH (25%),Core_11,MFCD09999194,100.0
reaction:1179,RuPhos G3,K3PO4,H2O (25%),Core_11,MFCD09999194,75.15081107681839
reaction:1180,Aphos G3,BTMG,None,Core_11,MFCD09999194,83.44953308608662
reaction:1181,tBu3P G2,BTMG,t-AmOH (25%),Core_11,MFCD09999194,100.0
reaction:1182,RuPhos G3,BTMG,H2O (25%),Core_11,MFCD09999194,40.578945460293376
reaction:1183,tBuXphos G3,P2-Et,None,Core_11,MFCD09999194,100.0
reaction:1184,Aphos G3,BTTP,t-AmOH (25%),Core_11,MFCD09999194,100.0
reaction:1185,Xphos G3,K3PO4,H2O (25%),Core_11,MFCD09999194,40.930068341018874
reaction:1186,tBuXphos G3,BTMG,None,Core_11,MFCD09999194,91.85804465628419
reaction:1187,Aphos G3,BTMG,t-AmOH (25%),Core_11,MFCD09999194,97.82952022914971
reaction:1188,Xphos G3,BTMG,H2O (25%),Core_11,MFCD09999194,28.961847205009562
reaction:1189,Aphos G3,P2-Et,None,Core_11,MFCD05663845,100.0
reaction:1190,tBu3P G2,BTTP,t-AmOH (25%),Core_11,MFCD05663845,100.0
reaction:1191,RuPhos G3,K3PO4,H2O (25%),Core_11,MFCD05663845,8.843521582614189
reaction:1192,Aphos G3,BTMG,None,Core_11,MFCD05663845,19.377210118706103
reaction:1193,tBu3P G2,BTMG,t-AmOH (25%),Core_11,MFCD05663845,96.8438891659753
reaction:1194,RuPhos G3,BTMG,H2O (25%),Core_11,MFCD05663845,10.957044963256047
reaction:1195,tBuXphos G3,P2-Et,None,Core_11,MFCD05663845,100.0
reaction:1196,Aphos G3,BTTP,t-AmOH (25%),Core_11,MFCD05663845,97.75445508022004
reaction:1197,Xphos G3,K3PO4,H2O (25%),Core_11,MFCD05663845,9.470264371985536
reaction:1198,tBuXphos G3,BTMG,None,Core_11,MFCD05663845,88.10346554234658
reaction:1199,Aphos G3,BTMG,t-AmOH (25%),Core_11,MFCD05663845,100.0
reaction:1200,Xphos G3,BTMG,H2O (25%),Core_11,MFCD05663845,6.680881750572028
reaction:1201,tBuXphos G3,P2-Et,None,Core_12,MFCD05663854,6.996755579175723
reaction:1202,Aphos G3,BTTP,t-AmOH (25%),Core_12,MFCD05663854,0.0
reaction:1203,Xphos G3,K3PO4,H2O (25%),Core_12,MFCD05663854,0.0
reaction:1204,tBuXphos G3,BTMG,None,Core_12,MFCD05663854,0.0
reaction:1205,Aphos G3,BTMG,t-AmOH (25%),Core_12,MFCD05663854,0.0
reaction:1206,Xphos G3,BTMG,H2O (25%),Core_12,MFCD05663854,0.0
reaction:1207,Aphos G3,P2-Et,None,Core_12,MFCD05663854,8.024430326760704
reaction:1208,tBu3P G2,BTTP,t-AmOH (25%),Core_12,MFCD05663854,0.0
reaction:1209,RuPhos G3,K3PO4,H2O (25%),Core_12,MFCD05663854,0.0
reaction:1210,Aphos G3,BTMG,None,Core_12,MFCD05663854,0.0
reaction:1211,tBu3P G2,BTMG,t-AmOH (25%),Core_12,MFCD05663854,0.0
reaction:1212,RuPhos G3,BTMG,H2O (25%),Core_12,MFCD05663854,0.0
reaction:1213,tBuXphos G3,P2-Et,None,Core_12,MFCD16994280,0.0
reaction:1214,Aphos G3,BTTP,t-AmOH (25%),Core_12,MFCD16994280,0.0
reaction:1215,Xphos G3,K3PO4,H2O (25%),Core_12,MFCD16994280,0.0
reaction:1216,tBuXphos G3,BTMG,None,Core_12,MFCD16994280,0.0
reaction:1217,Aphos G3,BTMG,t-AmOH (25%),Core_12,MFCD16994280,0.0
reaction:1218,Xphos G3,BTMG,H2O (25%),Core_12,MFCD16994280,0.0
reaction:1219,Aphos G3,P2-Et,None,Core_12,MFCD16994280,0.0
reaction:1220,tBu3P G2,BTTP,t-AmOH (25%),Core_12,MFCD16994280,0.0
reaction:1221,RuPhos G3,K3PO4,H2O (25%),Core_12,MFCD16994280,0.0
reaction:1222,Aphos G3,BTMG,None,Core_12,MFCD16994280,0.0
reaction:1223,tBu3P G2,BTMG,t-AmOH (25%),Core_12,MFCD16994280,0.0
reaction:1224,RuPhos G3,BTMG,H2O (25%),Core_12,MFCD16994280,11.095437835946985
reaction:1225,tBuXphos G3,P2-Et,None,Core_12,MFCD03788418,0.0
reaction:1226,Aphos G3,BTTP,t-AmOH (25%),Core_12,MFCD03788418,0.0
reaction:1227,Xphos G3,K3PO4,H2O (25%),Core_12,MFCD03788418,0.0
reaction:1228,tBuXphos G3,BTMG,None,Core_12,MFCD03788418,0.0
reaction:1229,Aphos G3,BTMG,t-AmOH (25%),Core_12,MFCD03788418,0.0
reaction:1230,Xphos G3,BTMG,H2O (25%),Core_12,MFCD03788418,0.0
reaction:1231,Aphos G3,P2-Et,None,Core_12,MFCD03788418,0.0
reaction:1232,tBu3P G2,BTTP,t-AmOH (25%),Core_12,MFCD03788418,0.0
reaction:1233,RuPhos G3,K3PO4,H2O (25%),Core_12,MFCD03788418,0.0
reaction:1234,Aphos G3,BTMG,None,Core_12,MFCD03788418,0.0
reaction:1235,tBu3P G2,BTMG,t-AmOH (25%),Core_12,MFCD03788418,0.0
reaction:1236,RuPhos G3,BTMG,H2O (25%),Core_12,MFCD03788418,0.0
reaction:1237,tBuXphos G3,P2-Et,None,Core_12,MFCD19439767,0.0
reaction:1238,Aphos G3,BTTP,t-AmOH (25%),Core_12,MFCD19439767,0.0
reaction:1239,Xphos G3,K3PO4,H2O (25%),Core_12,MFCD19439767,0.0
reaction:1240,tBuXphos G3,BTMG,None,Core_12,MFCD19439767,0.0
reaction:1241,Aphos G3,BTMG,t-AmOH (25%),Core_12,MFCD19439767,0.0
reaction:1242,Xphos G3,BTMG,H2O (25%),Core_12,MFCD19439767,0.0
reaction:1243,Aphos G3,P2-Et,None,Core_12,MFCD19439767,0.0
