model,method,completed_fits,expected_fits,complete_method,run_complete,aggregation,r2,rmse,mae,kendall_tau,predictive_nll,mean_predictive_std,pit_cdf_mae,abs_residual_std_spearman,coverage_50,width_50,coverage_80,width_80,coverage_95,width_95,n_test
pc_top,kfold,5,5,True,True,mean_split_metrics,0.8671796838521452,10.94837663330468,8.229428200093887,0.7426260353971046,3.8212375634377467,9.912381007960152,0.02231865817868035,0.085208808770153,0.5156208786843569,13.371598779814855,0.782552368846164,25.40645479805179,0.9264330923439527,38.85581955328147,
pc_top,kfold,5,5,True,True,pooled_predictions,0.8675472129785619,10.952870092828999,8.22941544793966,0.7422567388045567,3.8212388619492326,9.91236893117636,0.009034782384488443,0.0832597759508849,0.515625,13.371582488481089,0.7825520833333334,25.406423844009442,0.9264322916666666,38.85577221315891,3072.0
pc_top,holdout,1,1,True,True,mean_split_metrics,0.8531833542780035,11.33441725886141,8.346734906048146,0.7323596027546684,3.861552447599807,9.859106627912753,0.03425903565966352,0.14106034983527635,0.5219512195121951,13.299732733234812,0.7788617886178861,25.26990706774547,0.9170731707317074,38.646987820898275,
pc_top,holdout,1,1,True,True,pooled_predictions,0.8531833542780035,11.33441725886141,8.346734906048146,0.7323596027546684,3.861552447599807,9.859106627912753,0.03425903565966352,0.14106034983527635,0.5219512195121951,13.299732733234812,0.7788617886178861,25.26990706774547,0.9170731707317074,38.646987820898275,615.0
pc_scores,lolo,8,8,True,True,mean_split_metrics,0.29021794744005897,24.112260780322543,21.30520321156189,0.7138385749737992,4.620366983244169,27.944988084487427,0.08294554455445544,-0.11846039448035998,0.4671223958333333,37.69721606467681,0.8678385416666666,71.62588645760013,0.9964192708333333,109.54234038799262,
pc_scores,lolo,8,8,True,True,pooled_predictions,0.31355313755095005,24.934510590458725,21.30520321156189,0.45987894935200513,4.620366983244169,27.944988084487424,0.021085241336633666,0.3500019814904182,0.4671223958333333,37.69721606467681,0.8678385416666666,71.62588645760013,0.9964192708333334,109.54234038799262,3072.0
pc_scores,iid_matched,8,8,True,True,mean_split_metrics,0.8948462437472556,9.724152193439897,7.297256746692852,0.7702014430264326,3.728834221211903,8.714175284014857,0.017065929249174917,0.009436247499237053,0.517578125,11.7552438209601,0.7783203125,22.335329955318603,0.9222005208333333,34.15893942327643,
pc_scores,iid_matched,8,8,True,True,pooled_predictions,0.8953143194283861,9.737355516062843,7.297256746692852,0.7699052305285218,3.728834221211903,8.714175284014857,0.008139310024752471,0.0022243276111896947,0.517578125,11.755243820960098,0.7783203125,22.335329955318603,0.9222005208333334,34.15893942327643,3072.0
pc_scores,kfold,5,5,True,True,mean_split_metrics,0.890397141542263,9.945956860990538,7.382759214463357,0.7655902676738902,3.7422071317490073,8.952643655202333,0.021513993299703375,0.0034960722270268073,0.5244066629591376,12.076932765183916,0.7942692195651598,22.946548984174967,0.9215523953285135,35.093718261235196,
pc_scores,kfold,5,5,True,True,pooled_predictions,0.8906849778440968,9.950326003211972,7.382763802098765,0.7655678879651534,3.74220610458198,8.952641411885185,0.009712252475247521,-0.00017051110816119596,0.5244140625,12.07692973899507,0.7942708333333334,22.946543234321762,0.9215494791666666,35.09370946759356,3072.0
pc_scores,holdout,1,1,True,True,mean_split_metrics,0.8783605516443117,10.316889252766641,7.5395433852467075,0.7544367509948571,3.789326334748497,8.89502718247064,0.030808983337358122,0.018201009287050443,0.5333333333333333,11.999209324583957,0.7951219512195122,22.79887202251405,0.9089430894308943,34.867865838294485,
pc_scores,holdout,1,1,True,True,pooled_predictions,0.8783605516443117,10.316889252766641,7.5395433852467075,0.7544367509948571,3.789326334748497,8.89502718247064,0.030808983337358122,0.018201009287050443,0.5333333333333333,11.999209324583957,0.7951219512195122,22.79887202251405,0.9089430894308943,34.867865838294485,615.0
